[DATA]
Test: 21
Test type: Wheel tracker test - right wheel
Test date: 7/21/2022
Test time: 2:34:13 PM

Mode: Water
Pre-conditioning: 30 min
Zero passes: 2
Pause: 0 min
Passes: 25000
Expected rut depth: 12.50 mm

Speed: 52 p/min
Temperature: 50.0 °C

[RESULTS]
END TEST STOP
Temperature exceed limits! 
Pre-conditioning: 0:30:00
Passes: 20454
Rut depth: 12.68 mm
Std deviation: 2.44 mm
SIP passes: 16312
FAIL passes: 20452

[GRAPHINFO]
Axis0=6;2;20454;0
Axis1=2;-0.01;12.69;255
Reverse=0;1
Graph1=0;1

[GRAPHSTRAIGHT]
Straight1=1;1.57845E-004;2.45157E+000;65280
Straight2=1;1.49292E-003;-1.93256E+001;65280

[GRAPHSYMBOL]
2010	2.41	50.1
2012	2.42	50.1
2014	2.42	50.1
2016	2.43	50.1
2018	2.42	50.1
2020	2.42	50.1
2022	2.42	50.1
2024	2.42	50.1
2026	2.43	50.1
2028	2.43	50.1
2030	2.43	50.1
2032	2.42	50.1
2034	2.42	50.1
2036	2.42	50.1
2038	2.42	50.1
2040	2.43	50.1
2042	2.42	50.1
2044	2.43	50.1
2046	2.43	50.1
2048	2.42	50.1
2050	2.42	50.1
2052	2.42	50.1
2054	2.43	50.1
2056	2.43	50.1
2058	2.42	50.1
2060	2.43	50.1
2062	2.43	50.1
2064	2.43	50.1
2066	2.44	50.1
2068	2.43	50.1
2070	2.43	50.1
2072	2.43	50.1
2074	2.43	50.1
2076	2.44	50.1
2078	2.44	50.1
2080	2.44	50.1
2082	2.44	50.1
2084	2.44	50.1
2086	2.44	50.1
2088	2.45	50.1
2090	2.44	50.1
2092	2.44	50.1
2094	2.44	50.1
2096	2.44	50.1
2098	2.44	50.1
2100	2.45	50.1
2102	2.45	50.1
2104	2.45	50.1
2106	2.46	50.1
2108	2.45	50.1
2110	2.45	50.1
2112	2.45	50.1
2114	2.45	50.1
2116	2.46	50.1
2118	2.45	50.1
2120	2.45	50.1
2122	2.45	50.1
2124	2.45	50.1
2126	2.46	50.1
2128	2.45	50.1
2130	2.46	50.1
2132	2.46	50.1
2134	2.46	50.1
2136	2.46	50.1
2138	2.46	50.1
2140	2.46	50.0
